api_id,method,path,resource,security,control
P20-API-001,GET/POST,/api/v1/platform/integrations,integrations,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-014,GET/POST,/api/v1/platform/environments,environments,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-015,GET/POST,/api/v1/platform/configurations,configurations,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-016,GET/POST,/api/v1/platform/feature-flags,feature-flags,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-017,GET/POST,/api/v1/platform/secrets,secrets,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-018,GET/POST,/api/v1/platform/certificates,certificates,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-019,GET/POST,/api/v1/platform/releases,releases,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-020,GET/POST,/api/v1/platform/builds,builds,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-021,GET/POST,/api/v1/platform/artifacts,artifacts,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-022,GET/POST,/api/v1/platform/deployments,deployments,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-023,GET/POST,/api/v1/platform/rollbacks,rollbacks,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-024,GET/POST,/api/v1/platform/change-records,change-records,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-025,GET/POST,/api/v1/platform/pipelines,pipelines,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-026,GET/POST,/api/v1/platform/infrastructure,infrastructure,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-027,GET/POST,/api/v1/platform/drift-findings,drift-findings,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-028,GET/POST,/api/v1/platform/container-images,container-images,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-029,GET/POST,/api/v1/platform/workloads,workloads,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-030,GET/POST,/api/v1/platform/databases,databases,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-031,GET/POST,/api/v1/platform/schema-migrations,schema-migrations,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-032,GET/POST,/api/v1/platform/backups,backups,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-033,GET/POST,/api/v1/platform/restore-tests,restore-tests,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-034,GET/POST,/api/v1/platform/security-findings,security-findings,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-035,GET/POST,/api/v1/platform/vulnerabilities,vulnerabilities,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-036,GET/POST,/api/v1/platform/privacy-controls,privacy-controls,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-037,GET/POST,/api/v1/platform/tenant-isolation-tests,tenant-isolation-tests,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-038,GET/POST,/api/v1/platform/logs,logs,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-039,GET/POST,/api/v1/platform/metrics,metrics,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-040,GET/POST,/api/v1/platform/traces,traces,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-041,GET/POST,/api/v1/platform/dashboards,dashboards,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-042,GET/POST,/api/v1/platform/alerts,alerts,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-043,GET/POST,/api/v1/platform/slis,slis,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-044,GET/POST,/api/v1/platform/slos,slos,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-045,GET/POST,/api/v1/platform/error-budgets,error-budgets,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-046,GET/POST,/api/v1/platform/performance-tests,performance-tests,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-047,GET/POST,/api/v1/platform/capacity,capacity,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-048,GET/POST,/api/v1/platform/dr-plans,dr-plans,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-049,GET/POST,/api/v1/platform/recovery-tests,recovery-tests,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-050,GET/POST,/api/v1/platform/test-plans,test-plans,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-051,GET/POST,/api/v1/platform/test-suites,test-suites,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-052,GET/POST,/api/v1/platform/test-runs,test-runs,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-053,GET/POST,/api/v1/platform/test-evidence,test-evidence,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-054,GET/POST,/api/v1/platform/defects,defects,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-055,GET/POST,/api/v1/platform/uat,uat,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-056,GET/POST,/api/v1/platform/requirements-coverage,requirements-coverage,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-057,GET/POST,/api/v1/platform/migration-mappings,migration-mappings,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-058,GET/POST,/api/v1/platform/migration-runs,migration-runs,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-059,GET/POST,/api/v1/platform/cutover,cutover,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-060,GET/POST,/api/v1/platform/readiness-reviews,readiness-reviews,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-061,GET/POST,/api/v1/platform/readiness-gates,readiness-gates,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-062,GET/POST,/api/v1/platform/runbooks,runbooks,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-063,GET/POST,/api/v1/platform/incidents,incidents,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-064,GET/POST,/api/v1/platform/problems,problems,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-065,GET/POST,/api/v1/platform/rcas,rcas,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-066,GET/POST,/api/v1/platform/corrective-actions,corrective-actions,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-067,GET/POST,/api/v1/platform/services,services,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-068,GET/POST,/api/v1/platform/service-levels,service-levels,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-069,GET/POST,/api/v1/platform/support-requests,support-requests,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-070,GET/POST,/api/v1/platform/tenants,tenants,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-071,GET/POST,/api/v1/platform/tenant-plans,tenant-plans,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-072,GET/POST,/api/v1/platform/entitlements,entitlements,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-073,GET/POST,/api/v1/platform/white-label-profiles,white-label-profiles,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-074,GET/POST,/api/v1/platform/compliance-controls,compliance-controls,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-075,GET/POST,/api/v1/platform/audit-evidence,audit-evidence,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-076,GET/POST,/api/v1/platform/access-reviews,access-reviews,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-077,GET/POST,/api/v1/platform/ai-evaluations,ai-evaluations,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-078,GET/POST,/api/v1/platform/ai-guardrails,ai-guardrails,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-079,GET/POST,/api/v1/platform/ai-monitoring,ai-monitoring,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-080,GET/POST,/api/v1/platform/hypercare,hypercare,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-081,GET/POST,/api/v1/platform/stabilization,stabilization,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-082,GET/POST,/api/v1/platform/digital-twin,digital-twin,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
P20-API-083,GET/POST,/api/v1/platform/audit-events,audit-events,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
